zat_aktif_1,zat_aktif_2,level
isosorbide dinitrate,cyanocobalamin,Unknown
isosorbide dinitrate,cisplatin,Unknown
isosorbide dinitrate,budesonide,Unknown
isosorbide dinitrate,methylprednisolone,Unknown
isosorbide dinitrate,sulfasalazine,Unknown
isosorbide dinitrate,celecoxib,Unknown
isosorbide dinitrate,bortezomib,Unknown
isosorbide dinitrate,triamcinolone,Unknown
isosorbide dinitrate,paclitaxel,Unknown
isosorbide dinitrate,methotrexate,Unknown
isosorbide dinitrate,metronidazole,Unknown
isosorbide dinitrate,fluconazole,Unknown
isosorbide dinitrate,calcitriol,Unknown
isosorbide dinitrate,leflunomide,Unknown
isosorbide dinitrate,clarithromycin,Unknown
isosorbide dinitrate,erythromycin,Unknown
isosorbide dinitrate,famotidine,Unknown
isosorbide dinitrate,amphotericin b,Unknown
isosorbide dinitrate,docetaxel,Unknown
isosorbide dinitrate,empagliflozin,Moderate
isosorbide dinitrate,sucralfate,Unknown
isosorbide dinitrate,cyclophosphamide,Unknown
isosorbide dinitrate,simvastatin,Unknown
isosorbide dinitrate,prednisone,Unknown
isosorbide dinitrate,promethazine,Moderate
fluticasone,ketoconazole,Major
fluticasone,aminophylline,Unknown
fluticasone,prednisolone,Unknown
fluticasone,sodium bicarbonate,Unknown
fluticasone,digoxin,Unknown
fluticasone,entacapone,Unknown
fluticasone,dexamethasone,Unknown
fluticasone,ritonavir,Major
fluticasone,nystatin,Unknown
fluticasone,nifedipine,Unknown
fluticasone,zidovudine,Unknown
fluticasone,norethisterone,Unknown
fluticasone,tobramycin,Unknown
fluticasone,zonisamide,Unknown
fluticasone,latanoprost,Unknown
fluticasone,ibuprofen,Unknown
fluticasone,hydrocortisone,Unknown
fluticasone,ondansetron,Unknown
fluticasone,lovastatin,Unknown
fluticasone,mupirocin,Unknown
fluticasone,alprazolam,Unknown
fluticasone,cyanocobalamin,Unknown
fluticasone,dutasteride,Unknown
fluticasone,cisplatin,Unknown
fluticasone,tretinoin,Unknown
fluticasone,trimethoprim,Unknown
fluticasone,budesonide,Unknown
fluticasone,methylprednisolone,Unknown
fluticasone,ketoprofen,Unknown
fluticasone,lamivudine,Unknown
fluticasone,sulfasalazine,Unknown
fluticasone,celecoxib,Unknown
fluticasone,bortezomib,Unknown
fluticasone,isoniazid,Unknown
fluticasone,triamcinolone,Unknown
fluticasone,furosemide,Unknown
fluticasone,paclitaxel,Unknown
fluticasone,ciprofloxacin,Moderate
fluticasone,methotrexate,Unknown
fluticasone,metronidazole,Unknown
fluticasone,lidocaine,Unknown
fluticasone,mesalazine,Unknown
fluticasone,fluconazole,Moderate
fluticasone,crizotinib,Moderate
fluticasone,levonorgestrel,Unknown
fluticasone,fluorouracil,Unknown
fluticasone,capecitabine,Unknown
fluticasone,estazolam,Unknown
fluticasone,calcitriol,Unknown
fluticasone,fenofibrate,Unknown
fluticasone,leflunomide,Unknown
fluticasone,topiramate,Unknown
fluticasone,clarithromycin,Major
fluticasone,amoxicillin,Unknown
fluticasone,valsartan,Unknown
fluticasone,paliperidone,Unknown
fluticasone,carvedilol,Unknown
fluticasone,oxcarbazepine,Unknown
fluticasone,erythromycin,Minor
fluticasone,famotidine,Unknown
fluticasone,efavirenz,Unknown
fluticasone,amphotericin b,Unknown
fluticasone,docetaxel,Unknown
fluticasone,ofloxacin,Unknown
fluticasone,sucralfate,Unknown
fluticasone,vilanterol,Minor
fluticasone,exemestane,Unknown
fluticasone,cyclophosphamide,Unknown
fluticasone,simvastatin,Unknown
fluticasone,carbamazepine,Unknown
fluticasone,sevoflurane,Unknown
fluticasone,prednisone,Unknown
fluticasone,promethazine,Unknown
fluticasone,clozapine,Unknown
fluticasone,irbesartan,Unknown
fluticasone,linezolid,Unknown
secukinumab,infliximab,Major
secukinumab,aminophylline,Moderate
secukinumab,nifedipine,Moderate
secukinumab,norethisterone,Moderate
secukinumab,zinc sulfate,Minor
secukinumab,nimodipine,Moderate
secukinumab,phenobarbital,Moderate
secukinumab,lovastatin,Moderate
secukinumab,rivaroxaban,Moderate
secukinumab,alprazolam,Moderate
secukinumab,baricitinib,Major
secukinumab,golimumab,Major
secukinumab,everolimus,Moderate
secukinumab,lidocaine,Moderate
secukinumab,etonogestrel,Moderate
secukinumab,apixaban,Moderate
secukinumab,levonorgestrel,Moderate
secukinumab,ethinylestradiol,Moderate
secukinumab,dienogest,Moderate
secukinumab,leflunomide,Major
secukinumab,adalimumab,Major
secukinumab,etanercept,Major
secukinumab,simvastatin,Moderate
secukinumab,carbamazepine,Moderate
ketoconazole,pegaspargase,Moderate
ketoconazole,aminophylline,Minor
ketoconazole,prednisolone,Moderate
ketoconazole,sodium bicarbonate,Moderate
ketoconazole,digoxin,Moderate
ketoconazole,dexamethasone,Moderate
ketoconazole,ritonavir,Major
ketoconazole,nystatin,Unknown
ketoconazole,nifedipine,Moderate
ketoconazole,palbociclib,Major
ketoconazole,norethisterone,Moderate
ketoconazole,zonisamide,Moderate
ketoconazole,latanoprost,Unknown
ketoconazole,ibuprofen,Unknown
ketoconazole,hydrocortisone,Moderate
ketoconazole,nimodipine,Major
ketoconazole,ondansetron,Moderate
ketoconazole,phenobarbital,Moderate
ketoconazole,lovastatin,Major
ketoconazole,betamethasone,Moderate
ketoconazole,rivaroxaban,Major
ketoconazole,alprazolam,Major
ketoconazole,eplerenone,Major
ketoconazole,dutasteride,Moderate
ketoconazole,tretinoin,Major
ketoconazole,budesonide,Major
ketoconazole,methylprednisolone,Major
ketoconazole,lamivudine,Unknown
ketoconazole,celecoxib,Unknown
ketoconazole,calcium carbonate,Moderate
ketoconazole,bortezomib,Moderate
ketoconazole,zanubrutinib,Major
ketoconazole,isoniazid,Moderate
ketoconazole,triamcinolone,Major
ketoconazole,everolimus,Major
ketoconazole,furosemide,Unknown
ketoconazole,paclitaxel,Moderate
ketoconazole,ciprofloxacin,Moderate
ketoconazole,methotrexate,Moderate
ketoconazole,metronidazole,Minor
ketoconazole,etonogestrel,Moderate
ketoconazole,magnesium carbonate,Moderate
ketoconazole,fluconazole,Moderate
ketoconazole,apixaban,Major
ketoconazole,crizotinib,Major
ketoconazole,brigatinib,Major
ketoconazole,lithium carbonate,Moderate
ketoconazole,interferon beta-1a,Moderate
ketoconazole,levonorgestrel,Moderate
ketoconazole,ethinylestradiol,Moderate
ketoconazole,rifapentine,Major
ketoconazole,calcitriol,Unknown
ketoconazole,fenofibrate,Unknown
ketoconazole,leflunomide,Major
ketoconazole,clarithromycin,Moderate
ketoconazole,valsartan,Unknown
ketoconazole,paliperidone,Moderate
ketoconazole,carvedilol,Unknown
ketoconazole,oxcarbazepine,Moderate
ketoconazole,erythromycin,Major
ketoconazole,dasatinib,Major
ketoconazole,rifampicin,Major
ketoconazole,abemaciclib,Major
ketoconazole,famotidine,Moderate
ketoconazole,efavirenz,Major
ketoconazole,amphotericin b,Minor
ketoconazole,docetaxel,Major
ketoconazole,ofloxacin,Moderate
ketoconazole,pomalidomide,Moderate
ketoconazole,magaldrate,Moderate
ketoconazole,sucralfate,Minor
ketoconazole,vilanterol,Moderate
ketoconazole,cyclophosphamide,Unknown
ketoconazole,halothane,Moderate
ketoconazole,simvastatin,Major
ketoconazole,carbamazepine,Moderate
ketoconazole,sevoflurane,Moderate
ketoconazole,prednisone,Moderate
ketoconazole,promethazine,Moderate
ketoconazole,clozapine,Major
ketoconazole,irbesartan,Unknown
ketoconazole,tolvaptan,Major
ketoconazole,sulfamethoxazole,Minor
pegaspargase,infliximab,Major
pegaspargase,prednisolone,Moderate
pegaspargase,dexamethasone,Moderate
pegaspargase,ritonavir,Moderate
pegaspargase,sulfadiazine,Moderate
pegaspargase,zidovudine,Moderate
pegaspargase,norethisterone,Moderate
pegaspargase,ibuprofen,Moderate
pegaspargase,hydrocortisone,Moderate
pegaspargase,lovastatin,Moderate
pegaspargase,betamethasone,Moderate
pegaspargase,rivaroxaban,Moderate
pegaspargase,tretinoin,Moderate
pegaspargase,budesonide,Moderate
pegaspargase,methylprednisolone,Moderate
pegaspargase,ketoprofen,Moderate
pegaspargase,lamivudine,Moderate
pegaspargase,sulfasalazine,Moderate
pegaspargase,celecoxib,Moderate
pegaspargase,bortezomib,Moderate
pegaspargase,baricitinib,Major
pegaspargase,isoniazid,Moderate
pegaspargase,golimumab,Major
pegaspargase,triamcinolone,Moderate
pegaspargase,mefenamic acid,Moderate
pegaspargase,insulin lispro,Moderate
pegaspargase,methotrexate,Moderate
pegaspargase,fluconazole,Moderate
pegaspargase,pyrazinamide,Moderate
pegaspargase,apixaban,Moderate
pegaspargase,crizotinib,Moderate
pegaspargase,interferon beta-1a,Moderate
pegaspargase,levonorgestrel,Moderate
pegaspargase,ethinylestradiol,Moderate
pegaspargase,fenofibrate,Moderate
pegaspargase,dienogest,Moderate
pegaspargase,leflunomide,Major
pegaspargase,clarithromycin,Moderate
pegaspargase,adalimumab,Major
pegaspargase,erythromycin,Moderate
pegaspargase,rifampicin,Moderate
pegaspargase,nicotinamide,Moderate
pegaspargase,efavirenz,Moderate
pegaspargase,empagliflozin,Moderate
pegaspargase,lixisenatide,Moderate
pegaspargase,etanercept,Major
pegaspargase,simvastatin,Moderate
pegaspargase,carbamazepine,Moderate
pegaspargase,prednisone,Moderate
pegaspargase,clozapine,Major
pegaspargase,tolvaptan,Moderate
pegaspargase,sulfamethoxazole,Moderate
sodium citrate,digoxin,Minor
sodium citrate,mycophenolate mofetil,Moderate
sodium citrate,alprazolam,Minor
sodium citrate,ferrous fumarate,Moderate
sodium citrate,ciprofloxacin,Moderate
sodium citrate,methotrexate,Minor
sodium citrate,chlordiazepoxide,Minor
sodium citrate,lithium carbonate,Moderate
sodium citrate,estazolam,Minor
sodium citrate,erythromycin,Minor
sodium citrate,dasatinib,Moderate
sodium citrate,ofloxacin,Moderate
infliximab,aminophylline,Moderate
infliximab,prednisolone,Major
infliximab,dexamethasone,Major
infliximab,trifluridine,Major
infliximab,nifedipine,Moderate
infliximab,palbociclib,Major
infliximab,zidovudine,Major
infliximab,norethisterone,Moderate
infliximab,zinc sulfate,Minor
infliximab,hydrocortisone,Major
infliximab,nimodipine,Moderate
infliximab,levodopa,Moderate
infliximab,phenobarbital,Moderate
infliximab,lovastatin,Moderate
infliximab,mycophenolate mofetil,Major
infliximab,betamethasone,Major
infliximab,rivaroxaban,Moderate
infliximab,alprazolam,Moderate
infliximab,basiliximab,Major
infliximab,vedolizumab,Major
infliximab,cisplatin,Major
infliximab,budesonide,Major
infliximab,methylprednisolone,Major
infliximab,bortezomib,Major
infliximab,baricitinib,Major
infliximab,zanubrutinib,Major
infliximab,isoniazid,Moderate
infliximab,golimumab,Major
infliximab,triamcinolone,Major
infliximab,everolimus,Major
infliximab,decitabine,Major
infliximab,paclitaxel,Major
infliximab,methotrexate,Major
infliximab,metronidazole,Moderate
infliximab,lidocaine,Moderate
infliximab,etonogestrel,Moderate
infliximab,apixaban,Moderate
infliximab,crizotinib,Moderate
infliximab,brigatinib,Major
infliximab,interferon beta-1a,Moderate
infliximab,levonorgestrel,Moderate
infliximab,guselkumab,Major
infliximab,fluorouracil,Major
infliximab,ethinylestradiol,Moderate
infliximab,capecitabine,Major
infliximab,dienogest,Moderate
infliximab,ixekizumab,Major
infliximab,leflunomide,Major
infliximab,adalimumab,Major
infliximab,selinexor,Major
infliximab,dasatinib,Major
infliximab,abemaciclib,Major
infliximab,efavirenz,Moderate
infliximab,docetaxel,Major
infliximab,pomalidomide,Major
infliximab,rituximab,Major
infliximab,etanercept,Major
infliximab,cyclophosphamide,Major
infliximab,simvastatin,Moderate
infliximab,carbamazepine,Moderate
infliximab,prednisone,Major
infliximab,clozapine,Major
infliximab,linezolid,Major
aminophylline,prednisolone,Moderate
aminophylline,sodium bicarbonate,Unknown
aminophylline,digoxin,Unknown
aminophylline,dexamethasone,Moderate
aminophylline,ritonavir,Moderate
aminophylline,nifedipine,Minor
aminophylline,norethisterone,Moderate
aminophylline,tobramycin,Unknown
aminophylline,ibuprofen,Unknown
aminophylline,hydrocortisone,Moderate
aminophylline,phenobarbital,Moderate
aminophylline,mycophenolate mofetil,Minor
aminophylline,betamethasone,Moderate
aminophylline,alprazolam,Minor
aminophylline,cisplatin,Unknown
aminophylline,budesonide,Moderate
aminophylline,methylprednisolone,Moderate
aminophylline,ketoprofen,Unknown
aminophylline,isoniazid,Moderate
aminophylline,golimumab,Moderate
aminophylline,triamcinolone,Moderate
aminophylline,furosemide,Minor
aminophylline,ciprofloxacin,Major
aminophylline,metronidazole,Unknown
aminophylline,lidocaine,Unknown
aminophylline,etonogestrel,Moderate
aminophylline,fluconazole,Moderate
aminophylline,chlordiazepoxide,Minor
aminophylline,lithium carbonate,Moderate
aminophylline,interferon beta-1a,Moderate
aminophylline,levonorgestrel,Moderate
aminophylline,guselkumab,Moderate
aminophylline,ethinylestradiol,Moderate
aminophylline,estazolam,Minor
aminophylline,ixekizumab,Moderate
aminophylline,leflunomide,Unknown
aminophylline,clarithromycin,Moderate
aminophylline,valsartan,Unknown
aminophylline,carvedilol,Major
aminophylline,adalimumab,Moderate
aminophylline,erythromycin,Moderate
aminophylline,rifampicin,Moderate
aminophylline,famotidine,Moderate
aminophylline,amphotericin b,Unknown
aminophylline,ofloxacin,Moderate
aminophylline,sucralfate,Unknown
aminophylline,vilanterol,Moderate
aminophylline,etanercept,Moderate
aminophylline,halothane,Major
aminophylline,simvastatin,Unknown
aminophylline,carbamazepine,Moderate
aminophylline,sevoflurane,Unknown
aminophylline,prednisone,Unknown
aminophylline,linezolid,Unknown
prednisolone,sodium bicarbonate,Minor
prednisolone,digoxin,Moderate
prednisolone,dexamethasone,Unknown
prednisolone,ritonavir,Moderate
prednisolone,nystatin,Unknown
prednisolone,nifedipine,Moderate
prednisolone,zidovudine,Moderate
prednisolone,tobramycin,Unknown
prednisolone,zonisamide,Moderate
prednisolone,latanoprost,Unknown
prednisolone,ibuprofen,Moderate
prednisolone,zinc sulfate,Minor
prednisolone,hydrocortisone,Unknown
prednisolone,ondansetron,Unknown
prednisolone,phenobarbital,Moderate
prednisolone,lovastatin,Unknown
prednisolone,mupirocin,Unknown
prednisolone,alprazolam,Minor
prednisolone,cyanocobalamin,Unknown
prednisolone,eplerenone,Moderate
prednisolone,dutasteride,Unknown
prednisolone,cisplatin,Moderate
prednisolone,tretinoin,Unknown
prednisolone,trimethoprim,Unknown
prednisolone,budesonide,Unknown
prednisolone,methylprednisolone,Unknown
prednisolone,ketoprofen,Moderate
prednisolone,lamivudine,Unknown
prednisolone,sulfasalazine,Unknown
prednisolone,celecoxib,Moderate
prednisolone,calcium carbonate,Minor
prednisolone,bortezomib,Unknown
prednisolone,baricitinib,Major
prednisolone,isoniazid,Minor
prednisolone,golimumab,Major
prednisolone,triamcinolone,Unknown
prednisolone,mefenamic acid,Moderate
prednisolone,furosemide,Moderate
prednisolone,piperacillin,Unknown
prednisolone,paclitaxel,Unknown
prednisolone,insulin lispro,Moderate
prednisolone,ciprofloxacin,Major
prednisolone,methotrexate,Moderate
prednisolone,metronidazole,Unknown
prednisolone,lidocaine,Unknown
prednisolone,mesalazine,Unknown
prednisolone,fluconazole,Moderate
prednisolone,pyrazinamide,Unknown
prednisolone,fluorouracil,Unknown
prednisolone,ethinylestradiol,Moderate
prednisolone,iopromide,Unknown
prednisolone,capecitabine,Unknown
prednisolone,rifapentine,Moderate
prednisolone,calcitriol,Unknown
prednisolone,fenofibrate,Unknown
prednisolone,leflunomide,Major
prednisolone,topiramate,Unknown
prednisolone,clarithromycin,Moderate
prednisolone,amoxicillin,Unknown
prednisolone,valsartan,Moderate
prednisolone,carvedilol,Moderate
prednisolone,adalimumab,Major
prednisolone,oxcarbazepine,Moderate
prednisolone,erythromycin,Moderate
prednisolone,dasatinib,Moderate
prednisolone,rifampicin,Moderate
prednisolone,famotidine,Unknown
prednisolone,efavirenz,Moderate
prednisolone,amphotericin b,Moderate
prednisolone,docetaxel,Minor
prednisolone,ofloxacin,Major
prednisolone,empagliflozin,Moderate
prednisolone,magaldrate,Minor
prednisolone,lixisenatide,Moderate
prednisolone,sucralfate,Unknown
prednisolone,vilanterol,Minor
prednisolone,etanercept,Major
prednisolone,cyclophosphamide,Unknown
prednisolone,simvastatin,Unknown
prednisolone,carbamazepine,Moderate
prednisolone,sevoflurane,Unknown
prednisolone,prednisone,Unknown
prednisolone,promethazine,Unknown
prednisolone,clozapine,Unknown
prednisolone,irbesartan,Moderate
prednisolone,linezolid,Unknown
sodium bicarbonate,digoxin,Minor
sodium bicarbonate,dexamethasone,Minor
sodium bicarbonate,ritonavir,Unknown
sodium bicarbonate,nystatin,Unknown
sodium bicarbonate,nifedipine,Unknown
sodium bicarbonate,tobramycin,Unknown
sodium bicarbonate,ibuprofen,Unknown
sodium bicarbonate,hydrocortisone,Minor
sodium bicarbonate,levodopa,Minor
sodium bicarbonate,ondansetron,Unknown
sodium bicarbonate,lovastatin,Unknown
sodium bicarbonate,mycophenolate mofetil,Moderate
sodium bicarbonate,betamethasone,Minor
sodium bicarbonate,mupirocin,Unknown
sodium bicarbonate,alprazolam,Minor
sodium bicarbonate,cyanocobalamin,Unknown
sodium bicarbonate,cisplatin,Unknown
sodium bicarbonate,budesonide,Unknown
sodium bicarbonate,methylprednisolone,Minor
sodium bicarbonate,lamivudine,Unknown
sodium bicarbonate,sulfasalazine,Unknown
sodium bicarbonate,celecoxib,Unknown
sodium bicarbonate,ferrous fumarate,Moderate
sodium bicarbonate,bortezomib,Unknown
sodium bicarbonate,triamcinolone,Minor
sodium bicarbonate,furosemide,Unknown
sodium bicarbonate,paclitaxel,Unknown
sodium bicarbonate,ciprofloxacin,Moderate
sodium bicarbonate,methotrexate,Minor
sodium bicarbonate,metronidazole,Unknown
sodium bicarbonate,lidocaine,Unknown
sodium bicarbonate,mesalazine,Unknown
sodium bicarbonate,fluconazole,Unknown
sodium bicarbonate,chlordiazepoxide,Minor
sodium bicarbonate,lithium carbonate,Moderate
sodium bicarbonate,fluorouracil,Unknown
sodium bicarbonate,estazolam,Minor
sodium bicarbonate,calcitriol,Unknown
sodium bicarbonate,fenofibrate,Unknown
sodium bicarbonate,topiramate,Unknown
sodium bicarbonate,clarithromycin,Unknown
sodium bicarbonate,amoxicillin,Unknown
sodium bicarbonate,valsartan,Unknown
sodium bicarbonate,carvedilol,Unknown
sodium bicarbonate,erythromycin,Minor
sodium bicarbonate,dasatinib,Moderate
sodium bicarbonate,rifampicin,Moderate
sodium bicarbonate,famotidine,Minor
sodium bicarbonate,amphotericin b,Unknown
sodium bicarbonate,docetaxel,Unknown
sodium bicarbonate,ofloxacin,Moderate
sodium bicarbonate,pyrimethamine,Moderate
sodium bicarbonate,sucralfate,Moderate
sodium bicarbonate,cyclophosphamide,Unknown
sodium bicarbonate,simvastatin,Unknown
sodium bicarbonate,carbamazepine,Unknown
sodium bicarbonate,sevoflurane,Unknown
sodium bicarbonate,prednisone,Minor
sodium bicarbonate,promethazine,Unknown
sodium bicarbonate,clozapine,Unknown
sodium bicarbonate,irbesartan,Unknown
sodium bicarbonate,linezolid,Unknown
sodium bicarbonate,tolvaptan,Moderate
streptokinase,ibuprofen,Moderate
streptokinase,rivaroxaban,Major
streptokinase,ketoprofen,Moderate
streptokinase,celecoxib,Moderate
streptokinase,zanubrutinib,Major
streptokinase,mefenamic acid,Moderate
streptokinase,apixaban,Major
streptokinase,ramucirumab,Major
streptokinase,dasatinib,Major
digoxin,dexamethasone,Moderate
digoxin,nystatin,Unknown
digoxin,ibuprofen,Moderate
digoxin,hydrocortisone,Moderate
digoxin,fluocinolone acetonide,Unknown
digoxin,ondansetron,Unknown
digoxin,betamethasone,Moderate
digoxin,mupirocin,Unknown
digoxin,cyanocobalamin,Unknown
digoxin,cisplatin,Unknown
digoxin,budesonide,Unknown
digoxin,methylprednisolone,Moderate
digoxin,sulfasalazine,Moderate
digoxin,celecoxib,Unknown
digoxin,calcium carbonate,Moderate
digoxin,bortezomib,Unknown
digoxin,triamcinolone,Moderate
digoxin,paclitaxel,Unknown
digoxin,methotrexate,Moderate
digoxin,metronidazole,Unknown
digoxin,lidocaine,Unknown
digoxin,magnesium carbonate,Minor
digoxin,mesalazine,Unknown
digoxin,fluconazole,Unknown
digoxin,crizotinib,Moderate
digoxin,brigatinib,Moderate
digoxin,fluorouracil,Unknown
digoxin,iopromide,Unknown
digoxin,capecitabine,Unknown
digoxin,calcitriol,Moderate
digoxin,cholecalciferol,Moderate
digoxin,leflunomide,Unknown
digoxin,clarithromycin,Major
digoxin,amoxicillin,Unknown
digoxin,erythromycin,Moderate
digoxin,dasatinib,Unknown
digoxin,iodixanol,Unknown
digoxin,famotidine,Unknown
digoxin,ergocalciferol,Moderate
digoxin,amphotericin b,Moderate
digoxin,docetaxel,Unknown
digoxin,magaldrate,Minor
digoxin,sucralfate,Moderate
digoxin,exemestane,Unknown
digoxin,fluorometholone,Unknown
digoxin,cyclophosphamide,Moderate
digoxin,simvastatin,Unknown
digoxin,prednisone,Moderate
digoxin,promethazine,Unknown
entacapone,ibuprofen,Unknown
entacapone,cyanocobalamin,Unknown
entacapone,celecoxib,Unknown
entacapone,ferrous fumarate,Moderate
entacapone,clarithromycin,Unknown
entacapone,famotidine,Unknown
entacapone,simvastatin,Unknown
entacapone,prednisone,Unknown
entacapone,promethazine,Moderate
dexamethasone,ritonavir,Moderate
dexamethasone,nystatin,Unknown
dexamethasone,sulfadiazine,Unknown
dexamethasone,nifedipine,Moderate
dexamethasone,palbociclib,Moderate
dexamethasone,zidovudine,Moderate
dexamethasone,tobramycin,Unknown
dexamethasone,zonisamide,Moderate
dexamethasone,latanoprost,Unknown
dexamethasone,ibuprofen,Moderate
dexamethasone,zinc sulfate,Minor
dexamethasone,hydrocortisone,Unknown
dexamethasone,fluocinolone acetonide,Unknown
dexamethasone,ondansetron,Unknown
dexamethasone,phenobarbital,Moderate
dexamethasone,lovastatin,Unknown
dexamethasone,mupirocin,Unknown
dexamethasone,rivaroxaban,Moderate
dexamethasone,alprazolam,Minor
dexamethasone,cyanocobalamin,Unknown
dexamethasone,eplerenone,Moderate
dexamethasone,dutasteride,Unknown
dexamethasone,cisplatin,Moderate
dexamethasone,tretinoin,Unknown
dexamethasone,trimethoprim,Unknown
dexamethasone,budesonide,Unknown
dexamethasone,methylprednisolone,Unknown
dexamethasone,ketoprofen,Moderate
dexamethasone,lamivudine,Unknown
dexamethasone,sulfasalazine,Unknown
dexamethasone,celecoxib,Moderate
dexamethasone,calcium carbonate,Minor
dexamethasone,bortezomib,Minor
dexamethasone,baricitinib,Major
dexamethasone,zanubrutinib,Major
dexamethasone,isoniazid,Minor
dexamethasone,golimumab,Major
dexamethasone,triamcinolone,Unknown
dexamethasone,everolimus,Major
dexamethasone,mefenamic acid,Moderate
dexamethasone,furosemide,Moderate
dexamethasone,piperacillin,Unknown
dexamethasone,paclitaxel,Moderate
dexamethasone,insulin lispro,Moderate
dexamethasone,ciprofloxacin,Major
dexamethasone,methotrexate,Moderate
dexamethasone,metronidazole,Unknown
dexamethasone,lidocaine,Minor
dexamethasone,mesalazine,Unknown
dexamethasone,fluconazole,Moderate
dexamethasone,chlordiazepoxide,Unknown
dexamethasone,pyrazinamide,Unknown
dexamethasone,apixaban,Moderate
dexamethasone,crizotinib,Moderate
dexamethasone,brigatinib,Major
dexamethasone,fluorouracil,Unknown
dexamethasone,ethinylestradiol,Moderate
dexamethasone,iopromide,Unknown
dexamethasone,isoflurane,Unknown
dexamethasone,capecitabine,Unknown
dexamethasone,estazolam,Unknown
dexamethasone,rifapentine,Moderate
dexamethasone,calcitriol,Unknown
dexamethasone,fenofibrate,Unknown
dexamethasone,leflunomide,Major
dexamethasone,topiramate,Unknown
dexamethasone,clarithromycin,Moderate
dexamethasone,amoxicillin,Unknown
dexamethasone,valsartan,Moderate
dexamethasone,carvedilol,Moderate
dexamethasone,adalimumab,Major
dexamethasone,oxcarbazepine,Moderate
dexamethasone,erythromycin,Moderate
dexamethasone,dasatinib,Major
dexamethasone,rifampicin,Moderate
dexamethasone,abemaciclib,Moderate
dexamethasone,famotidine,Unknown
dexamethasone,efavirenz,Moderate
dexamethasone,amphotericin b,Moderate
dexamethasone,docetaxel,Minor
dexamethasone,ofloxacin,Major
dexamethasone,empagliflozin,Moderate
dexamethasone,magaldrate,Minor
dexamethasone,lixisenatide,Moderate
dexamethasone,sucralfate,Unknown
dexamethasone,vilanterol,Minor
dexamethasone,etanercept,Major
dexamethasone,exemestane,Moderate
dexamethasone,cyclophosphamide,Unknown
dexamethasone,simvastatin,Unknown
dexamethasone,carbamazepine,Moderate
dexamethasone,sevoflurane,Unknown
dexamethasone,prednisone,Unknown
dexamethasone,promethazine,Unknown
dexamethasone,clozapine,Unknown
dexamethasone,irbesartan,Moderate
dexamethasone,linezolid,Unknown
dexamethasone,tolvaptan,Moderate
ritonavir,nystatin,Unknown
ritonavir,palbociclib,Major
ritonavir,ibuprofen,Minor
ritonavir,hydrocortisone,Moderate
ritonavir,ondansetron,Unknown
ritonavir,betamethasone,Moderate
ritonavir,rivaroxaban,Major
ritonavir,cyanocobalamin,Unknown
ritonavir,cisplatin,Unknown
ritonavir,tretinoin,Moderate
ritonavir,budesonide,Major
ritonavir,methylprednisolone,Major
ritonavir,celecoxib,Moderate
ritonavir,bortezomib,Moderate
ritonavir,triamcinolone,Major
ritonavir,everolimus,Major
ritonavir,paclitaxel,Major
ritonavir,insulin lispro,Moderate
ritonavir,methotrexate,Moderate
ritonavir,metronidazole,Moderate
ritonavir,lidocaine,Moderate
ritonavir,fluconazole,Minor
ritonavir,apixaban,Major
ritonavir,crizotinib,Major
ritonavir,brigatinib,Major
ritonavir,interferon beta-1a,Moderate
ritonavir,ethinylestradiol,Moderate
ritonavir,calcitriol,Unknown
ritonavir,leflunomide,Major
ritonavir,clarithromycin,Moderate
ritonavir,amoxicillin,Unknown
ritonavir,erythromycin,Major
ritonavir,dasatinib,Major
ritonavir,abemaciclib,Major
ritonavir,famotidine,Unknown
ritonavir,amphotericin b,Unknown
ritonavir,docetaxel,Major
ritonavir,pyrimethamine,Unknown
ritonavir,empagliflozin,Moderate
ritonavir,pomalidomide,Moderate
ritonavir,lixisenatide,Moderate
ritonavir,vilanterol,Moderate
ritonavir,cyclophosphamide,Unknown
ritonavir,simvastatin,Major
ritonavir,prednisone,Moderate
ritonavir,promethazine,Moderate
ritonavir,artesunate,Moderate
nystatin,nifedipine,Unknown
nystatin,zidovudine,Unknown
nystatin,norethisterone,Unknown
nystatin,tobramycin,Unknown
nystatin,latanoprost,Unknown
nystatin,ibuprofen,Unknown
nystatin,hydrocortisone,Unknown
nystatin,ondansetron,Unknown
nystatin,lovastatin,Unknown
nystatin,mupirocin,Unknown
nystatin,alprazolam,Unknown
nystatin,cyanocobalamin,Unknown
nystatin,dutasteride,Unknown
nystatin,cisplatin,Unknown
nystatin,tretinoin,Unknown
nystatin,trimethoprim,Unknown
nystatin,budesonide,Unknown
nystatin,methylprednisolone,Unknown
nystatin,ketoprofen,Unknown
nystatin,lamivudine,Unknown
nystatin,sulfasalazine,Unknown
nystatin,celecoxib,Unknown
nystatin,bortezomib,Unknown
nystatin,isoniazid,Unknown
nystatin,triamcinolone,Unknown
nystatin,furosemide,Unknown
nystatin,piperacillin,Unknown
nystatin,paclitaxel,Unknown
nystatin,ciprofloxacin,Unknown
nystatin,methotrexate,Unknown
nystatin,metronidazole,Unknown
nystatin,lidocaine,Unknown
nystatin,mesalazine,Unknown
nystatin,fluconazole,Unknown
nystatin,caffeine,Unknown
nystatin,fluorouracil,Unknown
nystatin,capecitabine,Unknown
nystatin,estazolam,Unknown
nystatin,calcitriol,Unknown
nystatin,fenofibrate,Unknown
nystatin,leflunomide,Unknown
