zat_aktif_1,zat_aktif_2,level
docetaxel,risperidone,Unknown
docetaxel,mesalazine,Unknown
docetaxel,tacrolimus,Moderate
docetaxel,nystatin,Unknown
docetaxel,cyclophosphamide,Unknown
docetaxel,metronidazole,Moderate
docetaxel,prednisone,Minor
docetaxel,diclofenac,Unknown
docetaxel,lansoprazole,Unknown
docetaxel,valsartan,Unknown
docetaxel,nifedipine,Moderate
docetaxel,methotrexate,Moderate
docetaxel,palbociclib,Moderate
docetaxel,isosorbide dinitrate,Unknown
docetaxel,clotrimazole,Unknown
docetaxel,tobramycin,Unknown
docetaxel,mupirocin,Unknown
docetaxel,brigatinib,Moderate
docetaxel,tolvaptan,Moderate
docetaxel,oxcarbazepine,Moderate
docetaxel,acetylsalicylic acid,Unknown
docetaxel,phenobarbital,Moderate
docetaxel,furosemide,Unknown
docetaxel,celecoxib,Unknown
docetaxel,linezolid,Moderate
docetaxel,hydrochlorothiazide,Unknown
docetaxel,clarithromycin,Major
docetaxel,fenofibrate,Unknown
docetaxel,simvastatin,Moderate
docetaxel,deferasirox,Moderate
docetaxel,famotidine,Unknown
docetaxel,erythromycin,Major
docetaxel,ketoprofen,Unknown
docetaxel,irbesartan,Unknown
docetaxel,digoxin,Unknown
docetaxel,gemfibrozil,Unknown
docetaxel,amoxicillin,Unknown
docetaxel,netupitant,Moderate
docetaxel,isosorbide mononitrate,Unknown
docetaxel,carbamazepine,Moderate
docetaxel,exemestane,Unknown
docetaxel,brentuximab vedotin,Moderate
docetaxel,ustekinumab,Moderate
docetaxel,cimetidine,Moderate
rifapentine,ethinylestradiol,Major
rifapentine,ondansetron,Moderate
rifapentine,ribociclib,Major
rifapentine,calcitriol,Moderate
rifapentine,triamcinolone,Moderate
rifapentine,cladribine,Moderate
rifapentine,everolimus,Major
rifapentine,ergocalciferol,Moderate
rifapentine,paclitaxel,Moderate
rifapentine,lidocaine,Minor
rifapentine,bortezomib,Major
rifapentine,crizotinib,Major
rifapentine,ibuprofen,Moderate
rifapentine,lorlatinib,Major
rifapentine,tacrolimus,Major
rifapentine,metronidazole,Moderate
rifapentine,prednisone,Moderate
rifapentine,diclofenac,Moderate
rifapentine,axitinib,Major
rifapentine,palbociclib,Major
rifapentine,brigatinib,Major
rifapentine,celecoxib,Moderate
rifapentine,clarithromycin,Moderate
rifapentine,simvastatin,Moderate
rifapentine,erythromycin,Moderate
rifapentine,exemestane,Moderate
rifapentine,apixaban,Major
drospirenone,aminophylline,Moderate
drospirenone,secukinumab,Moderate
drospirenone,cladribine,Moderate
drospirenone,guselkumab,Moderate
drospirenone,insulin lispro,Moderate
drospirenone,ibuprofen,Moderate
drospirenone,lorlatinib,Moderate
drospirenone,tacrolimus,Moderate
drospirenone,insulin glargine,Moderate
drospirenone,diclofenac,Moderate
drospirenone,clotrimazole,Moderate
drospirenone,brigatinib,Major
drospirenone,acetylsalicylic acid,Moderate
drospirenone,empagliflozin,Moderate
drospirenone,celecoxib,Moderate
drospirenone,ixekizumab,Moderate
drospirenone,clarithromycin,Major
drospirenone,deferasirox,Moderate
drospirenone,erythromycin,Moderate
drospirenone,lixisenatide,Moderate
drospirenone,pegaspargase,Moderate
drospirenone,ustekinumab,Moderate
ethinylestradiol,sulfadiazine,Moderate
ethinylestradiol,budesonide,Moderate
ethinylestradiol,triamcinolone,Moderate
ethinylestradiol,rifampicin,Major
ethinylestradiol,aminophylline,Moderate
ethinylestradiol,ofloxacin,Moderate
ethinylestradiol,ciprofloxacin,Moderate
ethinylestradiol,secukinumab,Moderate
ethinylestradiol,cladribine,Moderate
ethinylestradiol,voriconazole,Moderate
ethinylestradiol,topiramate,Moderate
ethinylestradiol,guselkumab,Moderate
ethinylestradiol,ritonavir,Moderate
ethinylestradiol,sulfamethoxazole,Moderate
ethinylestradiol,insulin lispro,Moderate
ethinylestradiol,lorlatinib,Moderate
ethinylestradiol,zidovudine,Minor
ethinylestradiol,metformin,Moderate
ethinylestradiol,sulfasalazine,Moderate
ethinylestradiol,tacrolimus,Moderate
ethinylestradiol,bacitracin,Moderate
ethinylestradiol,metronidazole,Moderate
ethinylestradiol,prednisone,Moderate
ethinylestradiol,insulin glargine,Moderate
ethinylestradiol,chlordiazepoxide,Minor
ethinylestradiol,clotrimazole,Moderate
ethinylestradiol,tobramycin,Moderate
ethinylestradiol,brigatinib,Major
ethinylestradiol,oxcarbazepine,Major
ethinylestradiol,empagliflozin,Moderate
ethinylestradiol,piperacillin,Moderate
ethinylestradiol,phenobarbital,Major
ethinylestradiol,linezolid,Moderate
ethinylestradiol,ixekizumab,Moderate
ethinylestradiol,clarithromycin,Moderate
ethinylestradiol,deferasirox,Moderate
ethinylestradiol,erythromycin,Moderate
ethinylestradiol,lixisenatide,Moderate
ethinylestradiol,mycophenolate mofetil,Major
ethinylestradiol,amoxicillin,Moderate
ethinylestradiol,pegaspargase,Moderate
ethinylestradiol,carbamazepine,Major
ethinylestradiol,exemestane,Moderate
ethinylestradiol,ustekinumab,Moderate
ethinylestradiol,cimetidine,Minor
baricitinib,zanubrutinib,Major
baricitinib,piroxicam,Moderate
baricitinib,budesonide,Major
baricitinib,ribociclib,Major
baricitinib,triamcinolone,Major
baricitinib,secukinumab,Major
baricitinib,cladribine,Major
baricitinib,everolimus,Major
baricitinib,paclitaxel,Major
baricitinib,guselkumab,Major
baricitinib,meloxicam,Moderate
baricitinib,capecitabine,Major
baricitinib,bortezomib,Major
baricitinib,decitabine,Major
baricitinib,oxaliplatin,Major
baricitinib,ibuprofen,Moderate
baricitinib,mefenamic acid,Moderate
baricitinib,zidovudine,Major
baricitinib,deferiprone,Major
baricitinib,cisplatin,Major
baricitinib,tacrolimus,Major
baricitinib,cyclophosphamide,Major
baricitinib,prednisone,Major
baricitinib,vedolizumab,Major
baricitinib,diclofenac,Moderate
baricitinib,methotrexate,Major
baricitinib,palbociclib,Major
baricitinib,brigatinib,Major
baricitinib,zinc sulfate,Minor
baricitinib,acetylsalicylic acid,Moderate
baricitinib,trifluridine,Major
baricitinib,linezolid,Major
baricitinib,ixekizumab,Major
baricitinib,selinexor,Major
baricitinib,ketoprofen,Moderate
baricitinib,mycophenolate mofetil,Major
baricitinib,pegaspargase,Major
baricitinib,brentuximab vedotin,Major
baricitinib,ustekinumab,Major
baricitinib,rituximab,Major
zanubrutinib,ribociclib,Major
zanubrutinib,streptokinase,Major
zanubrutinib,ramucirumab,Major
zanubrutinib,cladribine,Major
zanubrutinib,crizotinib,Major
zanubrutinib,ibuprofen,Major
zanubrutinib,lorlatinib,Major
zanubrutinib,deferiprone,Major
zanubrutinib,eptifibatide,Major
zanubrutinib,diclofenac,Major
zanubrutinib,palbociclib,Moderate
zanubrutinib,clotrimazole,Moderate
zanubrutinib,brigatinib,Moderate
zanubrutinib,acetylsalicylic acid,Major
zanubrutinib,clarithromycin,Major
zanubrutinib,deferasirox,Major
zanubrutinib,erythromycin,Major
zanubrutinib,ustekinumab,Moderate
zanubrutinib,cimetidine,Moderate
zanubrutinib,apixaban,Major
iodixanol,piroxicam,Major
iodixanol,everolimus,Major
iodixanol,timolol,Moderate
iodixanol,iohexol,Unknown
iodixanol,lidocaine,Unknown
iodixanol,meloxicam,Major
iodixanol,ibuprofen,Major
iodixanol,carvedilol,Moderate
iodixanol,mefenamic acid,Major
iodixanol,metformin,Major
iodixanol,cisplatin,Major
iodixanol,sulfasalazine,Major
iodixanol,mesalazine,Major
iodixanol,amphotericin b,Major
iodixanol,tacrolimus,Major
iodixanol,bacitracin,Major
iodixanol,prednisone,Unknown
iodixanol,diclofenac,Major
iodixanol,methotrexate,Major
iodixanol,tobramycin,Major
iodixanol,lithium carbonate,Major
iodixanol,acetylsalicylic acid,Unknown
iodixanol,nimodipine,Unknown
iodixanol,furosemide,Moderate
iodixanol,celecoxib,Major
iodixanol,hydrochlorothiazide,Moderate
iodixanol,simvastatin,Unknown
iodixanol,deferasirox,Major
iodixanol,propofol,Unknown
iodixanol,famotidine,Unknown
iodixanol,ketoprofen,Major
iodixanol,digoxin,Unknown
iodixanol,isosorbide mononitrate,Unknown
piroxicam,budesonide,Moderate
piroxicam,ondansetron,Unknown
piroxicam,streptokinase,Moderate
piroxicam,ramucirumab,Major
piroxicam,triamcinolone,Moderate
piroxicam,everolimus,Major
piroxicam,iohexol,Major
piroxicam,fluticasone,Unknown
piroxicam,lidocaine,Unknown
piroxicam,bortezomib,Unknown
piroxicam,oxaliplatin,Moderate
piroxicam,ibuprofen,Moderate
piroxicam,lorlatinib,Moderate
piroxicam,iopromide,Major
piroxicam,metformin,Moderate
piroxicam,cisplatin,Unknown
piroxicam,sulfasalazine,Moderate
piroxicam,mesalazine,Moderate
piroxicam,tacrolimus,Major
piroxicam,cyclophosphamide,Unknown
piroxicam,metronidazole,Unknown
piroxicam,prednisone,Moderate
piroxicam,eptifibatide,Moderate
piroxicam,interferon beta-1a,Moderate
piroxicam,diclofenac,Moderate
piroxicam,lansoprazole,Unknown
piroxicam,methotrexate,Major
piroxicam,clotrimazole,Unknown
piroxicam,acetylsalicylic acid,Moderate
piroxicam,celecoxib,Moderate
piroxicam,simvastatin,Unknown
piroxicam,deferasirox,Major
piroxicam,famotidine,Minor
piroxicam,erythromycin,Unknown
piroxicam,amoxicillin,Unknown
piroxicam,pegaspargase,Moderate
piroxicam,brentuximab vedotin,Moderate
piroxicam,cimetidine,Minor
piroxicam,apixaban,Major
sulfadiazine,triamcinolone,Unknown
sulfadiazine,insulin lispro,Moderate
sulfadiazine,ibuprofen,Unknown
sulfadiazine,amphotericin b,Unknown
sulfadiazine,prednisone,Unknown
sulfadiazine,interferon beta-1a,Moderate
sulfadiazine,insulin glargine,Moderate
sulfadiazine,diclofenac,Moderate
sulfadiazine,lansoprazole,Unknown
sulfadiazine,pyrimethamine,Moderate
sulfadiazine,methotrexate,Moderate
sulfadiazine,celecoxib,Moderate
sulfadiazine,clarithromycin,Unknown
sulfadiazine,simvastatin,Unknown
sulfadiazine,tetracaine,Moderate
sulfadiazine,pegaspargase,Moderate
sulfadiazine,brentuximab vedotin,Moderate
artesunate,ribociclib,Moderate
artesunate,rifampicin,Moderate
artesunate,ritonavir,Moderate
artesunate,crizotinib,Moderate
artesunate,lorlatinib,Moderate
artesunate,diclofenac,Moderate
artesunate,valsartan,Moderate
artesunate,axitinib,Moderate
artesunate,brigatinib,Moderate
artesunate,tolvaptan,Moderate
artesunate,gemfibrozil,Moderate
artesunate,carbamazepine,Moderate
budesonide,ondansetron,Unknown
budesonide,ribociclib,Moderate
budesonide,calcitriol,Unknown
budesonide,triamcinolone,Unknown
budesonide,isoniazid,Moderate
budesonide,aminophylline,Moderate
budesonide,ofloxacin,Unknown
budesonide,ciprofloxacin,Moderate
budesonide,cladribine,Major
budesonide,lamivudine,Unknown
budesonide,voriconazole,Major
budesonide,paclitaxel,Unknown
budesonide,epinephrine,Unknown
budesonide,topiramate,Unknown
budesonide,timolol,Moderate
budesonide,latanoprost,Unknown
budesonide,sodium bicarbonate,Unknown
budesonide,ritonavir,Major
budesonide,fluticasone,Unknown
budesonide,trimethoprim,Unknown
budesonide,lidocaine,Unknown
budesonide,meloxicam,Moderate
budesonide,vilanterol,Minor
budesonide,bortezomib,Unknown
budesonide,oxaliplatin,Unknown
budesonide,crizotinib,Moderate
budesonide,ibuprofen,Moderate
budesonide,carvedilol,Moderate
budesonide,mefenamic acid,Moderate
budesonide,zidovudine,Moderate
budesonide,pregabalin,Unknown
budesonide,metformin,Unknown
budesonide,cisplatin,Unknown
budesonide,sulfasalazine,Unknown
budesonide,risperidone,Unknown
budesonide,mesalazine,Unknown
budesonide,amphotericin b,Unknown
budesonide,tacrolimus,Moderate
budesonide,nystatin,Unknown
budesonide,cyclophosphamide,Unknown
budesonide,metronidazole,Unknown
budesonide,prednisone,Unknown
budesonide,diclofenac,Moderate
budesonide,lansoprazole,Unknown
budesonide,valsartan,Moderate
budesonide,nifedipine,Moderate
budesonide,methotrexate,Moderate
budesonide,isosorbide dinitrate,Unknown
budesonide,clotrimazole,Moderate
budesonide,tobramycin,Unknown
budesonide,mupirocin,Unknown
budesonide,zinc sulfate,Minor
budesonide,oxcarbazepine,Unknown
budesonide,norethisterone,Unknown
budesonide,acetylsalicylic acid,Moderate
budesonide,levonorgestrel,Unknown
budesonide,furosemide,Unknown
budesonide,celecoxib,Moderate
budesonide,linezolid,Unknown
budesonide,hydrochlorothiazide,Unknown
budesonide,clarithromycin,Major
budesonide,fenofibrate,Unknown
budesonide,simvastatin,Unknown
budesonide,aripiprazole,Unknown
budesonide,propofol,Unknown
budesonide,famotidine,Unknown
budesonide,erythromycin,Moderate
budesonide,ketoprofen,Moderate
budesonide,irbesartan,Moderate
budesonide,minoxidil,Moderate
budesonide,digoxin,Unknown
budesonide,gemfibrozil,Unknown
budesonide,amoxicillin,Unknown
budesonide,netupitant,Moderate
budesonide,isosorbide mononitrate,Unknown
budesonide,pegaspargase,Moderate
budesonide,carbamazepine,Unknown
budesonide,ustekinumab,Moderate
budesonide,cimetidine,Unknown
ondansetron,ribociclib,Major
ondansetron,calcitriol,Unknown
ondansetron,triamcinolone,Unknown
ondansetron,rifampicin,Moderate
ondansetron,isoniazid,Unknown
ondansetron,ofloxacin,Moderate
ondansetron,ciprofloxacin,Moderate
ondansetron,lamivudine,Unknown
ondansetron,voriconazole,Moderate
ondansetron,halothane,Moderate
ondansetron,paclitaxel,Unknown
ondansetron,epinephrine,Unknown
ondansetron,sevoflurane,Moderate
ondansetron,topiramate,Unknown
ondansetron,timolol,Unknown
ondansetron,latanoprost,Unknown
ondansetron,sodium bicarbonate,Unknown
ondansetron,ritonavir,Unknown
ondansetron,zonisamide,Unknown
ondansetron,fluticasone,Unknown
ondansetron,sulfamethoxazole,Minor
ondansetron,trimethoprim,Unknown
ondansetron,isoflurane,Unknown
ondansetron,lidocaine,Unknown
ondansetron,meloxicam,Unknown
ondansetron,capecitabine,Unknown
ondansetron,vilanterol,Moderate
ondansetron,bortezomib,Unknown
ondansetron,oxaliplatin,Moderate
ondansetron,crizotinib,Major
ondansetron,ibuprofen,Unknown
ondansetron,carvedilol,Unknown
ondansetron,lorlatinib,Moderate
ondansetron,zidovudine,Unknown
ondansetron,pregabalin,Unknown
ondansetron,metformin,Unknown
ondansetron,cisplatin,Unknown
ondansetron,sulfasalazine,Unknown
ondansetron,risperidone,Moderate
ondansetron,mesalazine,Unknown
ondansetron,amphotericin b,Unknown
ondansetron,tacrolimus,Moderate
ondansetron,nystatin,Unknown
ondansetron,cyclophosphamide,Minor
ondansetron,metronidazole,Minor
ondansetron,prednisone,Unknown
ondansetron,oxytocin,Moderate
ondansetron,diclofenac,Unknown
ondansetron,lansoprazole,Unknown
ondansetron,valsartan,Unknown
ondansetron,nifedipine,Unknown
ondansetron,methotrexate,Unknown
ondansetron,isosorbide dinitrate,Unknown
ondansetron,clotrimazole,Unknown
ondansetron,tobramycin,Unknown
ondansetron,mupirocin,Unknown
ondansetron,brigatinib,Moderate
ondansetron,oxcarbazepine,Moderate
ondansetron,norethisterone,Unknown
ondansetron,lithium carbonate,Major
ondansetron,acetylsalicylic acid,Unknown
ondansetron,piperacillin,Unknown
ondansetron,levonorgestrel,Unknown
ondansetron,furosemide,Unknown
ondansetron,celecoxib,Moderate
ondansetron,linezolid,Major
ondansetron,hydrochlorothiazide,Unknown
ondansetron,clarithromycin,Moderate
ondansetron,fenofibrate,Unknown
ondansetron,simvastatin,Unknown
ondansetron,deferasirox,Moderate
ondansetron,aripiprazole,Moderate
ondansetron,propofol,Moderate
ondansetron,famotidine,Moderate
ondansetron,lopinavir,Moderate
ondansetron,erythromycin,Moderate
ondansetron,ketoprofen,Unknown
ondansetron,irbesartan,Unknown
ondansetron,minoxidil,Unknown
ondansetron,digoxin,Unknown
ondansetron,gemfibrozil,Unknown
ondansetron,amoxicillin,Unknown
ondansetron,isosorbide mononitrate,Unknown
ondansetron,carbamazepine,Moderate
ondansetron,exemestane,Unknown
ondansetron,paliperidone,Moderate
ondansetron,cimetidine,Unknown
ribociclib,triamcinolone,Moderate
ribociclib,rifampicin,Major
ribociclib,isoniazid,Moderate
ribociclib,ofloxacin,Major
ribociclib,ciprofloxacin,Major
ribociclib,cladribine,Major
ribociclib,everolimus,Major
ribociclib,voriconazole,Major
ribociclib,halothane,Major
ribociclib,paclitaxel,Moderate
ribociclib,sevoflurane,Major
ribociclib,ritonavir,Major
ribociclib,zonisamide,Moderate
ribociclib,fluticasone,Moderate
ribociclib,sulfamethoxazole,Minor
ribociclib,vilanterol,Major
ribociclib,oxaliplatin,Major
ribociclib,crizotinib,Major
ribociclib,lorlatinib,Moderate
ribociclib,zidovudine,Moderate
ribociclib,deferiprone,Major
ribociclib,metformin,Moderate
ribociclib,sulfasalazine,Moderate
ribociclib,risperidone,Major
ribociclib,tacrolimus,Major
ribociclib,cyclophosphamide,Moderate
ribociclib,metronidazole,Minor
ribociclib,prednisone,Moderate
ribociclib,interferon beta-1a,Moderate
ribociclib,nifedipine,Moderate
ribociclib,axitinib,Moderate
ribociclib,methotrexate,Moderate
ribociclib,palbociclib,Moderate
ribociclib,clotrimazole,Moderate
ribociclib,brigatinib,Major
ribociclib,tolvaptan,Moderate
ribociclib,oxcarbazepine,Moderate
ribociclib,lithium carbonate,Major
ribociclib,empagliflozin,Moderate
ribociclib,phenobarbital,Major
ribociclib,nimodipine,Moderate
ribociclib,brexpiprazole,Major
ribociclib,clarithromycin,Major
ribociclib,simvastatin,Moderate
ribociclib,deferasirox,Moderate
ribociclib,aripiprazole,Moderate
ribociclib,propofol,Moderate
ribociclib,famotidine,Moderate
ribociclib,erythromycin,Major
ribociclib,carbamazepine,Major
ribociclib,brentuximab vedotin,Moderate
ribociclib,ustekinumab,Moderate
ribociclib,paliperidone,Major
ribociclib,cimetidine,Moderate
ribociclib,apixaban,Moderate
streptokinase,ramucirumab,Major
streptokinase,meloxicam,Moderate
streptokinase,ibuprofen,Moderate
streptokinase,mefenamic acid,Moderate
streptokinase,eptifibatide,Major
streptokinase,diclofenac,Moderate
streptokinase,acetylsalicylic acid,Moderate
streptokinase,celecoxib,Moderate
streptokinase,deferasirox,Major
streptokinase,ketoprofen,Moderate
streptokinase,apixaban,Major
calcitriol,triamcinolone,Unknown
calcitriol,rifampicin,Moderate
calcitriol,isoniazid,Moderate
calcitriol,ofloxacin,Unknown
calcitriol,ciprofloxacin,Unknown
calcitriol,lamivudine,Unknown
calcitriol,voriconazole,Unknown
calcitriol,ergocalciferol,Major
calcitriol,topiramate,Unknown
calcitriol,timolol,Unknown
calcitriol,latanoprost,Unknown
calcitriol,sodium bicarbonate,Unknown
calcitriol,ritonavir,Unknown
calcitriol,zonisamide,Unknown
calcitriol,fluticasone,Unknown
calcitriol,lidocaine,Unknown
calcitriol,meloxicam,Unknown
calcitriol,bortezomib,Unknown
calcitriol,ibuprofen,Unknown
calcitriol,carvedilol,Unknown
calcitriol,pregabalin,Unknown
calcitriol,metformin,Unknown
calcitriol,sulfasalazine,Unknown
calcitriol,risperidone,Unknown
calcitriol,mesalazine,Unknown
calcitriol,amphotericin b,Unknown
calcitriol,tacrolimus,Unknown
calcitriol,nystatin,Unknown
calcitriol,cyclophosphamide,Unknown
calcitriol,metronidazole,Unknown
calcitriol,prednisone,Unknown
calcitriol,diclofenac,Unknown
calcitriol,lansoprazole,Unknown
calcitriol,valsartan,Unknown
calcitriol,nifedipine,Unknown
calcitriol,methotrexate,Unknown
calcitriol,isosorbide dinitrate,Unknown
calcitriol,clotrimazole,Unknown
calcitriol,tobramycin,Unknown
calcitriol,mupirocin,Unknown
calcitriol,oxcarbazepine,Moderate
calcitriol,acetylsalicylic acid,Unknown
calcitriol,phenobarbital,Moderate
calcitriol,furosemide,Unknown
calcitriol,celecoxib,Unknown
calcitriol,linezolid,Unknown
calcitriol,hydrochlorothiazide,Moderate
calcitriol,clarithromycin,Unknown
calcitriol,fenofibrate,Unknown
calcitriol,simvastatin,Unknown
calcitriol,propofol,Unknown
calcitriol,famotidine,Unknown
calcitriol,erythromycin,Unknown
calcitriol,ketoprofen,Unknown
calcitriol,irbesartan,Unknown
calcitriol,minoxidil,Unknown
calcitriol,digoxin,Moderate
calcitriol,gemfibrozil,Unknown
calcitriol,amoxicillin,Unknown
calcitriol,isosorbide mononitrate,Unknown
calcitriol,carbamazepine,Moderate
ramucirumab,meloxicam,Major
ramucirumab,ibuprofen,Major
ramucirumab,mefenamic acid,Major
ramucirumab,eptifibatide,Major
ramucirumab,diclofenac,Major
ramucirumab,acetylsalicylic acid,Major
ramucirumab,deferasirox,Major
ramucirumab,ketoprofen,Major
ramucirumab,apixaban,Major
triamcinolone,rifampicin,Moderate
triamcinolone,isoniazid,Minor
triamcinolone,aminophylline,Moderate
triamcinolone,ofloxacin,Major
triamcinolone,ciprofloxacin,Major
triamcinolone,cladribine,Major
triamcinolone,lamivudine,Unknown
triamcinolone,voriconazole,Major
triamcinolone,paclitaxel,Unknown
triamcinolone,epinephrine,Unknown
triamcinolone,topiramate,Unknown
triamcinolone,timolol,Moderate
triamcinolone,latanoprost,Unknown
triamcinolone,iohexol,Major
triamcinolone,sodium bicarbonate,Minor
triamcinolone,ritonavir,Major
triamcinolone,fluticasone,Unknown
triamcinolone,trimethoprim,Unknown
triamcinolone,lidocaine,Unknown
triamcinolone,meloxicam,Moderate
triamcinolone,vilanterol,Minor
triamcinolone,oxaliplatin,Unknown
triamcinolone,insulin lispro,Moderate
triamcinolone,ibuprofen,Moderate
triamcinolone,carvedilol,Moderate
triamcinolone,lorlatinib,Moderate
triamcinolone,mefenamic acid,Moderate
triamcinolone,zidovudine,Moderate
triamcinolone,pregabalin,Unknown
triamcinolone,metformin,Moderate
triamcinolone,cisplatin,Moderate
triamcinolone,sulfasalazine,Unknown
triamcinolone,risperidone,Unknown
triamcinolone,mesalazine,Unknown
triamcinolone,amphotericin b,Moderate
triamcinolone,tacrolimus,Moderate
triamcinolone,nystatin,Unknown
triamcinolone,cyclophosphamide,Unknown
triamcinolone,metronidazole,Unknown
triamcinolone,prednisone,Unknown
triamcinolone,insulin glargine,Moderate
triamcinolone,diclofenac,Moderate
triamcinolone,lansoprazole,Unknown
triamcinolone,valsartan,Moderate
triamcinolone,nifedipine,Moderate
triamcinolone,methotrexate,Moderate
triamcinolone,isosorbide dinitrate,Unknown
triamcinolone,clotrimazole,Unknown
triamcinolone,mupirocin,Unknown
triamcinolone,zinc sulfate,Minor
triamcinolone,oxcarbazepine,Moderate
triamcinolone,norethisterone,Unknown
triamcinolone,acetylsalicylic acid,Moderate
triamcinolone,empagliflozin,Moderate
triamcinolone,phenobarbital,Moderate
triamcinolone,levonorgestrel,Unknown
triamcinolone,furosemide,Moderate
triamcinolone,celecoxib,Moderate
triamcinolone,linezolid,Unknown
triamcinolone,hydrochlorothiazide,Moderate
triamcinolone,clarithromycin,Major
triamcinolone,fenofibrate,Unknown
triamcinolone,simvastatin,Unknown
triamcinolone,deferasirox,Major
triamcinolone,aripiprazole,Unknown
triamcinolone,propofol,Unknown
triamcinolone,calcium carbonate,Minor
triamcinolone,famotidine,Unknown
triamcinolone,magaldrate,Minor
triamcinolone,erythromycin,Moderate
triamcinolone,ketoprofen,Moderate
triamcinolone,irbesartan,Moderate
triamcinolone,minoxidil,Moderate
triamcinolone,digoxin,Moderate
triamcinolone,gemfibrozil,Unknown
triamcinolone,lixisenatide,Moderate
triamcinolone,amoxicillin,Unknown
triamcinolone,netupitant,Moderate
triamcinolone,isosorbide mononitrate,Unknown
triamcinolone,pegaspargase,Moderate
triamcinolone,carbamazepine,Moderate
triamcinolone,ustekinumab,Moderate
triamcinolone,cimetidine,Unknown
rifampicin,aminophylline,Moderate
rifampicin,cladribine,Moderate
rifampicin,everolimus,Major
rifampicin,ergocalciferol,Moderate
rifampicin,paclitaxel,Moderate
rifampicin,sodium bicarbonate,Moderate
rifampicin,lidocaine,Minor
rifampicin,bortezomib,Major
rifampicin,crizotinib,Major
rifampicin,ibuprofen,Unknown
rifampicin,lorlatinib,Major
rifampicin,metformin,Moderate
rifampicin,mesalazine,Unknown
rifampicin,amphotericin b,Unknown
rifampicin,tacrolimus,Major
rifampicin,nystatin,Unknown
rifampicin,metronidazole,Moderate
rifampicin,prednisone,Moderate
rifampicin,interferon beta-1a,Moderate
rifampicin,diclofenac,Moderate
rifampicin,lansoprazole,Moderate
rifampicin,axitinib,Major
rifampicin,methotrexate,Moderate
rifampicin,palbociclib,Major
rifampicin,brigatinib,Major
rifampicin,acetylsalicylic acid,Unknown
rifampicin,empagliflozin,Moderate
rifampicin,celecoxib,Moderate
rifampicin,clarithromycin,Moderate
rifampicin,simvastatin,Major
rifampicin,deferasirox,Moderate
rifampicin,calcium carbonate,Moderate
rifampicin,famotidine,Unknown
rifampicin,magaldrate,Moderate
rifampicin,erythromycin,Moderate
rifampicin,pegaspargase,Moderate
rifampicin,exemestane,Moderate
rifampicin,brentuximab vedotin,Moderate
rifampicin,cimetidine,Unknown
rifampicin,apixaban,Major
isoniazid,aminophylline,Moderate
isoniazid,attapulgite,Minor
isoniazid,everolimus,Moderate
isoniazid,ergocalciferol,Moderate
isoniazid,paclitaxel,Moderate
isoniazid,fluticasone,Unknown
isoniazid,bortezomib,Moderate
isoniazid,oxaliplatin,Moderate
isoniazid,insulin lispro,Moderate
isoniazid,crizotinib,Moderate
isoniazid,ibuprofen,Unknown
isoniazid,lorlatinib,Moderate
isoniazid,metformin,Moderate
isoniazid,cisplatin,Moderate
isoniazid,sulfasalazine,Unknown
isoniazid,mesalazine,Unknown
isoniazid,amphotericin b,Unknown
isoniazid,tacrolimus,Unknown
isoniazid,nystatin,Unknown
isoniazid,cyclophosphamide,Unknown
isoniazid,metronidazole,Moderate
isoniazid,prednisone,Minor
isoniazid,interferon beta-1a,Moderate
isoniazid,insulin glargine,Moderate
isoniazid,diclofenac,Unknown
isoniazid,lansoprazole,Unknown
isoniazid,axitinib,Moderate
isoniazid,methotrexate,Moderate
isoniazid,palbociclib,Moderate
isoniazid,brigatinib,Moderate
isoniazid,acetylsalicylic acid,Unknown
isoniazid,empagliflozin,Moderate
isoniazid,celecoxib,Moderate
isoniazid,clarithromycin,Unknown
isoniazid,simvastatin,Moderate
isoniazid,famotidine,Unknown
isoniazid,erythromycin,Unknown
isoniazid,minoxidil,Unknown
isoniazid,lixisenatide,Moderate
isoniazid,pegaspargase,Moderate
isoniazid,brentuximab vedotin,Moderate
isoniazid,cimetidine,Unknown
aminophylline,ofloxacin,Moderate
aminophylline,ciprofloxacin,Major
aminophylline,secukinumab,Moderate
aminophylline,halothane,Major
aminophylline,sevoflurane,Unknown
aminophylline,timolol,Major
aminophylline,iohexol,Major
aminophylline,guselkumab,Moderate
aminophylline,sodium bicarbonate,Unknown
aminophylline,ritonavir,Moderate
aminophylline,fluticasone,Unknown
aminophylline,lidocaine,Unknown
aminophylline,vilanterol,Moderate
aminophylline,ibuprofen,Unknown
aminophylline,carvedilol,Major
aminophylline,cisplatin,Unknown
aminophylline,etonogestrel,Moderate
aminophylline,amphotericin b,Unknown
aminophylline,metronidazole,Unknown
aminophylline,prednisone,Unknown
aminophylline,interferon beta-1a,Moderate
aminophylline,lansoprazole,Minor
aminophylline,chlordiazepoxide,Minor
aminophylline,valsartan,Unknown
aminophylline,nifedipine,Minor
aminophylline,tobramycin,Unknown
aminophylline,norethisterone,Moderate
aminophylline,lithium carbonate,Moderate
aminophylline,acetylsalicylic acid,Unknown
aminophylline,phenobarbital,Moderate
aminophylline,levonorgestrel,Moderate
aminophylline,furosemide,Minor
aminophylline,linezolid,Unknown
aminophylline,hydrochlorothiazide,Unknown
aminophylline,ixekizumab,Moderate
aminophylline,clarithromycin,Moderate
aminophylline,simvastatin,Unknown
